energy,danceability,valence,liveness,instrumentalness,acousticness,speechiness,On_chart,Cluster
0.477,0.8140000000000001,0.1669999999999999,0.291,0.0,0.00732,0.416,0,9
0.369,0.6659999999999999,0.122,0.123,0.638,0.0137,0.0378,0,8
0.261,0.494,0.851,0.108,0.614,0.868,0.1,0,4
0.411,0.374,0.23,0.155,0.8540000000000001,0.478,0.0266,0,4
0.466,0.61,0.42,0.222,0.946,0.894,0.0284,0,4
0.6659999999999999,0.583,0.4370000000000001,0.291,5.33e-05,0.187,0.125,0,7
0.752,0.354,0.473,0.156,0.00313,0.665,0.05,0,0
0.3720000000000001,0.705,0.343,0.145,0.0716,0.723,0.251,0,2
0.565,0.8190000000000001,0.6409999999999999,0.0677,0.0902,0.0447,0.0612,0,5
0.632,0.62,0.0967,0.0913,0.691,0.0602,0.0925,0,8
0.54,0.555,0.768,0.107,0.0,0.535,0.0726,0,0
0.531,0.684,0.462,0.171,0.0,0.474,0.0828,0,0
0.601,0.7929999999999999,0.399,0.145,0.00188,0.657,0.256,0,0
0.393,0.805,0.304,0.0921,0.912,0.00548,0.0547,0,8
0.481,0.617,0.675,0.0701,0.0,0.353,0.398,0,0
0.8809999999999999,0.6459999999999999,0.7809999999999999,0.357,0.0,0.0223,0.0896,0,5
0.266,0.804,0.752,0.0544,4.43e-06,0.113,0.238,0,5
0.745,0.6779999999999999,0.209,0.107,0.0,0.000994,0.366,0,9
0.662,0.764,0.451,0.0956,0.0,0.066,0.183,0,9
0.6629999999999999,0.552,0.782,0.159,0.0,0.139,0.435,0,5
0.738,0.655,0.458,0.106,0.0573,0.107,0.0256,0,7
0.7170000000000001,0.685,0.511,0.0867,0.0,0.0079099999999999,0.0352,0,7
0.584,0.468,0.315,0.0877,0.0,0.383,0.0341,0,9
0.526,0.8109999999999999,0.369,0.121,0.0,0.346,0.0822,0,9
0.611,0.713,0.967,0.0967,0.926,0.414,0.0529,0,1
0.5529999999999999,0.454,0.65,0.12,0.88,0.244,0.0297,0,1
0.609,0.452,0.0385,0.186,4.66e-05,0.0657,0.0416,0,9
0.6729999999999999,0.815,0.778,0.279,0.0,0.289,0.192,0,5
0.556,0.878,0.484,0.108,0.0,0.151,0.155,0,9
0.703,0.7759999999999999,0.331,0.0955,0.00141,0.305,0.0661,0,9
0.706,0.833,0.757,0.106,0.0,0.0372,0.158,0,5
0.741,0.8370000000000001,0.667,0.0545,0.565,0.0017,0.0757,0,1
0.458,0.7609999999999999,0.643,0.077,0.0,0.378,0.27,0,0
0.7090000000000001,0.392,0.487,0.0975,0.0736,0.0201,0.0373,0,7
0.37,0.512,0.337,0.128,0.00011,0.471,0.0299,0,2
0.888,0.403,0.393,0.0591,0.8240000000000001,1.99e-05,0.0418,0,8
0.182,0.51,0.178,0.11,0.855,0.942,0.0353,0,4
0.674,0.745,0.384,0.0984,0.0,0.0734,0.229,0,9
0.672,0.742,0.613,0.0472,0.0,0.0368,0.106,0,5
0.27,0.348,0.0399,0.121,0.0651,0.979,0.0509,0,2
0.7759999999999999,0.591,0.263,0.118,1.34e-05,0.0159,0.0486,0,7
0.618,0.685,0.425,0.7240000000000001,0.0,0.321,0.294,0,3
0.7609999999999999,0.358,0.478,0.0657,0.0006259999999999,0.368,0.0655,0,7
0.949,0.511,0.393,0.209,0.233,0.000521,0.0683,0,7
0.391,0.757,0.72,0.111,0.000154,0.5660000000000001,0.175,0,0
0.0383,0.46,0.687,0.0847,0.8809999999999999,0.996,0.0505,0,4
0.388,0.66,0.325,0.112,3.82e-06,0.31,0.046,0,9
0.5429999999999999,0.741,0.348,0.202,2.71e-06,0.303,0.0312,0,9
0.547,0.575,0.22,0.1369999999999999,0.0,0.92,0.4320000000000001,0,2
0.539,0.581,0.625,0.0832,0.0,0.7509999999999999,0.0577,0,0
1.0,0.147,1e-05,0.965,0.976,0.805,0.0566,0,6
0.644,0.8170000000000001,0.604,0.0763,5.42e-05,0.47,0.109,0,0
0.204,0.149,0.037,0.109,0.818,0.972,0.0411,0,4
0.7929999999999999,0.501,0.4970000000000001,0.118,7.43e-05,0.139,0.0364,0,7
0.298,0.388,0.0629,0.0922,0.0339,0.7440000000000001,0.0551,0,2
0.573,0.609,0.486,0.308,0.0,0.339,0.0602,0,9
0.541,0.8690000000000001,0.644,0.133,3.53e-05,0.236,0.115,0,5
0.259,0.612,0.195,0.109,0.000539,0.456,0.192,0,2
0.557,0.797,0.507,0.0772,0.0,0.00146,0.181,0,9
0.403,0.58,0.286,0.112,3.61e-05,0.768,0.0275,0,2
0.488,0.767,0.239,0.136,0.0,0.0115,0.107,0,9
0.965,0.357,0.451,0.408,0.503,0.833,0.0633,0,6
0.166,0.0793,0.043,0.12,0.88,0.151,0.113,0,8
0.8170000000000001,0.721,0.343,0.153,0.000185,0.68,0.143,0,0
0.411,0.737,0.479,0.143,0.000997,0.163,0.0546,0,9
0.985,0.12,0.129,0.168,0.271,2.38e-06,0.111,0,7
0.7390000000000001,0.7020000000000001,0.924,0.107,0.0,0.529,0.0809,0,0
0.449,0.602,0.311,0.289,0.0,0.0149,0.426,0,9
0.452,0.618,0.126,0.0932,0.00143,0.0346,0.355,0,9
0.999,0.21,1e-05,0.963,0.987,0.125,0.0634,0,6
0.615,0.527,0.258,0.0933,0.9,0.00231,0.0605,0,8
0.615,0.568,0.12,0.119,0.0,0.217,0.0304,0,9
0.564,0.634,0.157,0.101,0.00481,0.514,0.033,0,9
0.753,0.813,0.792,0.0321,1.41e-06,0.254,0.11,0,5
0.511,0.843,0.7440000000000001,0.0717,1.31e-06,0.0536,0.294,0,5
0.993,0.0704,1e-05,0.547,0.996,0.85,0.0564,0,6
0.994,0.129,1e-05,0.953,0.929,0.249,0.166,0,6
0.415,0.0741,0.0336,0.8240000000000001,0.8240000000000001,2.92e-05,0.248,0,6
0.924,0.755,0.634,0.213,0.0292,0.0286,0.161,0,5
0.425,0.7509999999999999,0.429,0.5479999999999999,0.0,0.237,0.415,0,3
0.616,0.81,0.61,0.151,2.43e-05,0.746,0.104,0,0
0.5489999999999999,0.618,0.0752,0.0836,0.0,0.0055299999999999,0.122,0,9
0.915,0.748,0.862,0.245,0.0,0.6779999999999999,0.153,0,0
0.5539999999999999,0.725,0.354,0.0917,0.000133,0.242,0.0581,0,9
0.22,0.465,0.5479999999999999,0.31,0.473,0.506,0.0459,0,2
0.586,0.68,0.488,0.148,0.000529,0.13,0.0393,0,9
0.115,0.353,0.217,0.114,0.0,0.913,0.0333,0,2
0.526,0.804,0.615,0.104,0.0705,0.0198,0.0568,0,5
0.8590000000000001,0.639,0.21,0.144,0.825,0.000188,0.0432,0,8
0.426,0.525,0.271,0.0963,0.0,0.69,0.391,0,2
0.708,0.569,0.303,0.25,0.000454,0.0661,0.106,0,7
0.7909999999999999,0.574,0.33,0.392,0.094,7.900000000000001e-05,0.056,0,7
0.642,0.851,0.733,0.101,0.000324,0.0524,0.18,0,5
0.534,0.672,0.89,0.1369999999999999,0.0433,0.2,0.0485,0,5
0.7490000000000001,0.634,0.275,0.1639999999999999,2.9600000000000005e-05,0.157,0.0471,0,7
0.873,0.625,0.387,0.236,0.909,0.00343,0.111,0,8
0.139,0.469,0.477,0.094,0.926,0.994,0.0402,0,4
0.594,0.5429999999999999,0.8490000000000001,0.0819,9.91e-06,0.212,0.394,0,5
0.7659999999999999,0.685,0.468,0.106,0.0,0.381,0.0645,0,7
0.838,0.557,0.7859999999999999,0.299,0.0,0.0256,0.131,0,5
0.351,0.208,0.0915,0.134,0.858,0.0801,0.0427,0,8
0.98,0.7390000000000001,0.35,0.208,0.00144,0.0348,0.31,0,7
0.802,0.54,0.962,0.0851,0.919,0.649,0.0575,0,1
0.568,0.809,0.506,0.0758,1.47e-05,0.0335,0.187,0,9
0.341,0.8640000000000001,0.605,0.113,0.0,0.932,0.23,0,0
1.0,0.181,1e-05,0.965,0.831,0.644,0.0613,0,6
0.392,0.207,0.0265,0.388,0.416,0.0771,0.0575,0,8
0.794,0.8859999999999999,0.807,0.11,0.000434,0.21,0.0377,0,5
0.594,0.637,0.741,0.0574,0.0,0.625,0.0665,0,0
0.438,0.7,0.0604,0.109,4.650000000000001e-05,0.0507,0.0549,0,9
0.19,0.5670000000000001,0.306,0.154,0.0,0.921,0.0616,0,2
0.153,0.3,0.16,0.124,0.911,0.975,0.0346,0,4
0.175,0.237,0.079,0.179,0.873,0.98,0.0429,0,4
0.93,0.231,0.343,0.23,0.189,0.000992,0.0557,0,7
0.375,0.8009999999999999,0.8,0.0616,2.74e-06,0.523,0.174,0,0
0.436,0.531,0.388,0.14,0.795,0.341,0.118,0,8
0.655,0.6629999999999999,0.484,0.113,0.0,0.578,0.187,0,0
0.429,0.6920000000000001,0.309,0.107,0.000495,0.0556,0.0553,0,9
0.466,0.716,0.604,0.139,0.86,0.552,0.0519,0,1
0.684,0.782,0.052,0.279,0.0,0.226,0.172,0,9
0.8220000000000001,0.59,0.4970000000000001,0.101,0.0,0.0517,0.11,0,7
0.364,0.902,0.189,0.18,0.00244,0.152,0.429,0,9
0.504,0.7140000000000001,0.212,0.1369999999999999,5.11e-06,0.155,0.0647,0,9
0.429,0.737,0.138,0.111,0.8690000000000001,0.14,0.0548,0,8
0.414,0.8059999999999999,0.5720000000000001,0.111,0.8859999999999999,0.00105,0.105,0,1
0.455,0.695,0.457,0.313,4.85e-06,0.414,0.0315,0,0
0.799,0.547,0.618,0.345,0.85,0.000133,0.0414,0,1
0.55,0.867,0.298,0.105,0.0,0.345,0.0746,0,9
0.542,0.866,0.648,0.107,0.000294,0.1,0.0395,0,5
0.584,0.728,0.155,0.064,1.64e-06,0.206,0.057,0,9
0.6779999999999999,0.6779999999999999,0.253,0.114,0.0,0.459,0.158,0,9
0.748,0.742,0.198,0.193,0.0,0.695,0.274,0,0
0.634,0.532,0.569,0.2,0.8,0.0016699999999999,0.0301,0,1
0.7140000000000001,0.412,0.237,0.0999,0.000154,0.0017399999999999,0.036,0,7
0.691,0.727,0.197,0.131,0.0,0.0114,0.302,0,9
0.6509999999999999,0.7490000000000001,0.286,0.382,0.00211,0.00235,0.228,0,9
0.428,0.238,0.113,0.119,0.00193,0.777,0.0406,0,2
0.435,0.6729999999999999,0.8440000000000001,0.0396,9.74e-05,0.0184,0.189,0,5
0.379,0.772,0.209,0.117,0.000906,0.402,0.267,0,9
0.833,0.701,0.7290000000000001,0.0654,0.7829999999999999,0.0058,0.155,0,1
1.0,0.13,0.000612,0.929,0.475,0.953,0.198,0,6
0.0753,0.181,0.326,0.1369999999999999,0.943,0.727,0.0365,0,4
0.631,0.578,0.238,0.1669999999999999,0.0,0.552,0.328,0,9
0.305,0.529,0.174,0.107,0.000151,0.906,0.0819999999999999,0,2
0.768,0.723,0.385,0.473,0.647,0.00315,0.0488,0,8
0.785,0.581,0.147,0.159,8.31e-06,0.00525,0.0462,0,7
0.21,0.171,0.0375,0.116,0.8859999999999999,0.618,0.0382,0,4
0.0785,0.136,0.0363,0.106,0.99,0.899,0.0394,0,4
0.181,0.1669999999999999,0.0686,0.0786,0.821,0.812,0.0399,0,4
0.995,0.446,0.197,0.838,0.743,0.00981,0.298,0,6
0.8420000000000001,0.377,0.374,0.203,0.778,0.189,0.0529,0,8
1.0,0.128,1e-05,0.962,0.5429999999999999,0.945,0.0432,0,6
0.295,0.235,0.232,0.16,0.516,0.00388,0.0761,0,8
0.4970000000000001,0.7390000000000001,0.0381,0.188,0.0,0.109,0.0776,0,9
0.62,0.61,0.305,0.34,1.4800000000000002e-05,0.000463,0.0959,0,9
0.393,0.684,0.961,0.338,0.0376,0.369,0.0335,0,0
0.531,0.813,0.363,0.176,7.72e-05,0.3,0.236,0,9
0.5429999999999999,0.586,0.541,0.21,0.0,0.123,0.0293,0,9
0.2,0.146,0.0385,0.1,0.046,0.982,0.0433,0,2
0.815,0.429,0.0706,0.15,0.885,3.3799999999999995e-05,0.037,0,8
0.877,0.545,0.421,0.544,0.0,0.00569,0.0441,0,3
0.245,0.48,0.413,0.141,0.0,0.754,0.0358,0,2
0.695,0.653,0.465,0.0762,0.0,0.0475,0.121,0,7
0.918,0.48,0.633,0.393,3.54e-06,0.0014,0.0503,0,7
0.544,0.628,0.868,0.065,0.00557,0.162,0.0359,0,5
0.726,0.677,0.4970000000000001,0.0933,0.0,0.267,0.0911,0,7
0.38,0.359,0.0504,0.185,0.91,0.127,0.0681,0,8
0.897,0.569,0.483,0.0794,0.00928,0.069,0.1,0,7
0.758,0.536,0.216,0.11,0.000102,0.126,0.0878,0,7
0.927,0.696,0.767,0.0621,0.493,0.000822,0.059,0,1
2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0,9
0.477,0.7490000000000001,0.3229999999999999,0.0978,0.0,0.032,0.356,0,9
0.66,0.397,0.316,0.0644,0.0,0.269,0.416,0,9
0.752,0.787,0.933,0.224,7.92e-05,0.551,0.0316,0,0
0.7240000000000001,0.377,0.129,0.3720000000000001,0.0,0.122,0.174,0,7
0.906,0.693,0.471,0.0785,0.0,0.0209,0.0609,0,7
0.389,0.7070000000000001,0.9,0.18,4.13e-05,0.693,0.0396,0,0
0.6920000000000001,0.365,0.617,0.271,0.0,0.00958,0.178,0,7
0.436,0.858,0.403,0.109,6.97e-06,0.229,0.0498,0,9
0.475,0.639,0.0846,0.127,0.00409,0.162,0.191,0,9
0.171,0.595,0.3,0.3720000000000001,0.0,0.868,0.5710000000000001,0,2
0.293,0.333,0.7090000000000001,0.0637,0.0,0.623,0.0338,0,0
0.428,0.563,0.0627,0.126,0.0,0.032,0.0593,0,9
0.98,0.379,0.309,0.363,0.0557,0.000916,0.121,0,7
0.41,0.675,0.6679999999999999,0.0902,0.0,0.845,0.231,0,0
0.7859999999999999,0.293,0.414,0.251,4.68e-06,0.352,0.0477,0,7
0.515,0.51,0.186,0.127,1.61e-06,0.442,0.0263,0,9
0.36,0.7440000000000001,0.189,0.105,0.0,0.815,0.337,0,2
0.373,0.648,0.0752,0.161,0.921,0.0664,0.0463,0,8
0.223,0.768,0.534,0.126,0.552,0.0254,0.085,0,8
0.201,0.342,0.234,0.201,2.15e-05,0.957,0.0836,0,2
0.623,0.5770000000000001,0.26,0.0755,0.0,0.119,0.0723,0,9
0.403,0.6659999999999999,0.273,0.0911,0.0,0.103,0.469,0,9
0.906,0.7879999999999999,0.383,0.435,0.857,0.000396,0.0494,0,8
0.143,0.0,0.0,0.131,0.95,0.946,0.0,0,4
0.562,0.685,0.262,0.0602,0.0,0.0312,0.0608,0,9
0.773,0.8909999999999999,0.754,0.0486,0.8740000000000001,0.000287,0.0527,0,1
0.7809999999999999,0.7929999999999999,0.857,0.0807,0.88,4.820000000000001e-05,0.0635,0,1
0.945,0.7759999999999999,0.7440000000000001,0.138,0.7979999999999999,0.000487,0.0495,0,1
0.565,0.603,0.229,0.0935,0.0,0.669,0.0417,0,2
0.519,0.466,0.44,0.434,0.899,0.0556,0.042,0,8
0.777,0.456,0.745,0.473,0.903,0.00101,0.035,0,1
0.436,0.422,0.448,0.653,0.0885,0.0498,0.0511,0,3
0.428,0.311,0.143,0.643,0.586,0.1639999999999999,0.0376,0,8
0.379,0.3720000000000001,0.8170000000000001,0.321,0.586,0.161,0.064,0,1
0.0321,0.174,0.335,0.0719,0.959,0.993,0.0362,0,4
0.406,0.705,0.703,0.0775,0.0,0.176,0.027,0,5
0.4970000000000001,0.4,0.11,0.0507,0.0256,0.00583,0.0269,0,9
0.573,0.884,0.701,0.0533,1.08e-06,0.0153,0.312,0,5
0.339,0.8490000000000001,0.459,0.101,0.779,0.458,0.0635,0,1
0.523,0.555,0.0702,0.35,0.00162,0.131,0.0491,0,9
0.977,0.315,0.188,0.465,0.0544,4.53e-05,0.108,0,7
0.8009999999999999,0.6920000000000001,0.552,0.086,0.00371,0.00445,0.0571,0,7
0.652,0.615,0.416,0.233,0.0,0.00836,0.0312,0,7
0.208,0.0,0.0,0.391,0.821,0.119,0.0,0,8
0.595,0.61,0.966,0.0521,0.8759999999999999,0.0565,0.106,0,1
0.283,0.7979999999999999,0.585,0.133,0.92,0.00468,0.0444,0,1
0.8140000000000001,0.723,0.468,0.16,0.0,0.275,0.334,0,7
0.271,0.348,0.125,0.12,0.000637,0.835,0.0297,0,2
0.599,0.7859999999999999,0.41,0.114,3.84e-06,0.00848,0.0467,0,9
0.861,0.599,0.345,0.417,0.936,0.00371,0.0387,0,8
0.862,0.5770000000000001,0.652,0.129,0.927,0.187,0.0256,0,1
0.489,0.633,0.0398,0.108,0.8140000000000001,0.00171,0.0509,0,8
0.773,0.715,0.36,0.102,0.969,0.7090000000000001,0.099,0,8
0.912,0.78,0.818,0.11,0.887,0.108,0.0621,0,1
0.0398,0.183,0.0398,0.0767,0.959,0.993,0.0451,0,4
0.836,0.173,0.0271,0.381,0.98,2.2e-05,0.054,0,8
0.8909999999999999,0.262,0.3720000000000001,0.191,0.000206,0.000211,0.0583,0,7
0.871,0.256,0.31,0.1689999999999999,0.0,0.000814,0.0762,0,7
0.568,0.703,0.408,0.111,0.0,0.29,0.0695,0,9
0.5529999999999999,0.8540000000000001,0.355,0.387,8.34e-06,0.152,0.485,0,9
0.67,0.589,0.423,0.342,0.0,0.0296,0.0733,0,7
0.866,0.7170000000000001,0.417,0.0577,0.828,2.93e-05,0.0509,0,8
0.217,0.168,0.0586,0.111,0.935,0.83,0.0348,0,4
0.34,0.584,0.139,0.111,0.928,0.583,0.0286,0,4
0.292,0.268,0.207,0.0971,0.8490000000000001,0.4920000000000001,0.0325,0,4
0.349,0.568,0.0999,0.106,0.943,0.915,0.0394,0,4
0.228,0.613,0.0463,0.11,0.909,0.84,0.0749,0,4
0.368,0.5920000000000001,0.165,0.12,0.918,0.965,0.0383,0,4
0.21,0.327,0.208,0.112,0.779,0.985,0.0474,0,4
0.197,0.289,0.0544,0.107,0.968,0.826,0.0326,0,4
0.328,0.6890000000000001,0.276,0.117,0.932,0.946,0.0338,0,4
0.297,0.44,0.0606,0.112,0.8759999999999999,0.843,0.0353,0,4
0.171,0.25,0.394,0.111,0.915,0.958,0.0392,0,4
0.271,0.619,0.411,0.135,0.889,0.5660000000000001,0.0477,0,4
0.27,0.445,0.12,0.105,0.0139,0.915,0.0356,0,2
0.595,0.5670000000000001,0.603,0.111,0.932,0.8909999999999999,0.0368,0,4
0.39,0.586,0.17,0.147,0.682,0.8370000000000001,0.0326,0,4
0.285,0.165,0.0763,0.173,0.908,0.8109999999999999,0.0295,0,4
0.483,0.536,0.7490000000000001,0.103,0.934,0.958,0.0348,0,4
0.318,0.789,0.477,0.113,0.858,0.411,0.0337,0,1
0.133,0.536,0.298,0.0932,0.252,0.954,0.0318,0,2
0.214,0.149,0.0636,0.129,0.926,0.99,0.0415,0,4
0.266,0.436,0.0428,0.111,0.917,0.923,0.0346,0,4
0.5329999999999999,0.628,0.18,0.119,0.89,0.0379,0.0673,0,8
0.1639999999999999,0.557,0.233,0.11,0.945,0.8440000000000001,0.0377,0,4
0.524,0.422,0.0465,0.111,0.899,0.625,0.0388,0,4
0.281,0.908,0.8590000000000001,0.11,0.97,0.967,0.11,0,4
0.19,0.186,0.116,0.12,0.894,0.7829999999999999,0.037,0,4
0.77,0.166,0.222,0.665,0.000218,0.429,0.264,0,3
0.283,0.261,0.205,0.181,0.888,0.961,0.0372,0,4
0.166,0.514,0.222,0.0836,0.254,0.976,0.0309,0,2
0.585,0.608,0.23,0.111,0.932,0.715,0.0259,0,4
0.343,0.622,0.141,0.11,0.885,0.563,0.0264,0,4
0.444,0.629,0.6679999999999999,0.107,0.8270000000000001,0.0874,0.0569,0,1
0.932,0.476,0.412,0.113,0.8170000000000001,0.401,0.0412,0,8
0.5539999999999999,0.7559999999999999,0.1689999999999999,0.124,0.848,0.0661,0.038,0,8
0.632,0.588,0.0398,0.16,0.7759999999999999,0.0299,0.0285,0,8
0.431,0.537,0.328,0.111,0.955,0.901,0.0316,0,4
0.263,0.772,0.0824,0.131,0.901,0.936,0.0345,0,4
0.442,0.539,0.145,0.115,0.8420000000000001,0.331,0.0354,0,8
0.192,0.188,0.0396,0.105,0.511,0.954,0.0406,0,4
0.537,0.541,0.269,0.142,0.795,0.00228,0.0368,0,8
0.307,0.741,0.314,0.117,0.0,0.024,0.0346,0,9
0.5760000000000001,0.604,0.17,0.141,0.94,0.664,0.0262,0,4
0.416,0.628,0.207,0.121,0.523,0.5770000000000001,0.0317,0,4
0.26,0.418,0.411,0.112,0.948,0.836,0.0405,0,4
0.272,0.416,0.0605,0.11,0.9,0.984,0.0418,0,4
0.478,0.5539999999999999,0.299,0.284,0.613,0.0195,0.0356,0,8
0.0685,0.433,0.199,0.111,0.722,0.926,0.037,0,4
0.434,0.752,0.862,0.108,0.97,0.995,0.0667,0,4
0.173,0.307,0.672,0.111,0.968,0.987,0.0492,0,4
0.333,0.362,0.536,0.121,0.938,0.984,0.0346,0,4
0.27,0.285,0.202,0.133,0.4370000000000001,0.607,0.0405,0,2
0.327,0.68,0.0786,0.0837,0.802,0.502,0.0456,0,4
0.267,0.537,0.287,0.122,0.931,0.8140000000000001,0.0284,0,4
0.375,0.0893,0.0368,0.113,0.6509999999999999,0.971,0.0363,0,4
0.174,0.519,0.418,0.107,0.883,0.802,0.032,0,4
0.403,0.361,0.172,0.118,0.8170000000000001,0.737,0.0279,0,4
0.33,0.297,0.0606,0.112,0.952,0.985,0.0323,0,4
0.453,0.552,0.0899,0.117,0.909,0.866,0.0335,0,4
0.506,0.234,0.248,0.104,0.7809999999999999,0.6990000000000001,0.068,0,4
0.539,0.8340000000000001,0.7879999999999999,0.101,0.853,0.241,0.0525,0,1
0.465,0.584,0.105,0.28,0.0582,0.2,0.029,0,9
0.66,0.728,0.447,0.204,0.0,0.58,0.273,0,0
0.402,0.485,0.0945,0.222,0.00746,0.664,0.385,0,2
0.623,0.66,0.287,0.921,0.8079999999999999,0.00469,0.117,0,8
0.38,0.141,0.0377,0.502,0.95,6.59e-05,0.0911,0,8
0.251,0.285,0.289,0.332,0.00126,0.968,0.0349,0,2
0.0438,0.63,0.37,0.107,0.000234,0.939,0.0553,0,2
0.878,0.573,0.478,0.34,0.0,0.0189,0.276,0,7
0.564,0.7,0.346,0.134,5.27e-06,0.0525,0.149,0,9
0.445,0.815,0.506,0.0804,0.863,0.383,0.0462,0,1
0.565,0.593,0.358,0.438,0.0109,0.0769,0.175,0,9
0.66,0.638,0.5429999999999999,0.474,0.754,0.108,0.0331,0,1
0.486,0.785,0.428,0.0917,1.42e-05,0.381,0.0369,0,9
0.848,0.885,0.981,0.0828,0.927,0.215,0.0441,0,1
0.649,0.5379999999999999,0.059,0.115,0.0182,0.0934,0.0687,0,9
0.613,0.6940000000000001,0.222,0.0981,0.0,0.00949,0.113,0,9
0.532,0.405,0.348,0.42,0.00306,0.5589999999999999,0.0944,0,2
0.5429999999999999,0.684,0.453,0.113,0.8759999999999999,0.7709999999999999,0.0535,0,4
0.929,0.752,0.7340000000000001,0.0947,0.308,0.00639,0.204,0,5
0.313,0.65,0.46,0.189,1.19e-05,0.332,0.381,0,9
0.4920000000000001,0.759,0.262,0.351,3.34e-05,0.00675,0.224,0,9
0.813,0.72,0.569,0.2,0.00915,0.106,0.153,0,7
0.6659999999999999,0.529,0.531,0.359,9.55e-06,0.00383,0.299,0,7
0.687,0.568,0.428,0.126,2.83e-06,0.0455,0.042,0,7
0.395,0.591,0.294,0.32,0.0,0.403,0.245,0,9
0.425,0.7929999999999999,0.513,0.103,2.39e-06,0.7609999999999999,0.146,0,0
0.334,0.772,0.0602,0.287,0.0,0.0149,0.128,0,9
0.537,0.939,0.931,0.158,0.000476,0.23,0.183,0,5
0.622,0.89,0.787,0.059,8.159999999999999e-05,0.262,0.0533,0,5
0.534,0.831,0.8909999999999999,0.334,0.00177,0.446,0.0546,0,0
0.65,0.852,0.638,0.181,0.000257,0.411,0.134,0,0
0.445,0.701,0.922,0.336,0.00015,0.101,0.0506,0,5
0.455,0.765,0.847,0.424,0.195,0.13,0.0442,0,5
0.467,0.84,0.888,0.217,0.000745,0.3720000000000001,0.0538,0,0
0.479,0.907,0.805,0.0756,0.7659999999999999,0.0328,0.108,0,1
0.5379999999999999,0.8690000000000001,0.96,0.26,8.08e-05,0.301,0.0645,0,5
0.513,0.931,0.892,0.0791,0.000744,0.281,0.0515,0,5
0.6990000000000001,0.9,0.6729999999999999,0.091,2.85e-06,0.258,0.0421,0,5
0.7020000000000001,0.85,0.777,0.174,1.35e-06,0.0887,0.0405,0,5
0.606,0.937,0.898,0.0402,6.05e-06,0.1369999999999999,0.0469,0,5
0.466,0.851,0.207,0.0589,8.21e-06,0.277,0.439,0,9
0.755,0.665,0.0384,0.127,0.86,0.000207,0.0721,0,8
0.903,0.773,0.933,0.517,0.0,0.342,0.26,0,3
0.578,0.8390000000000001,0.903,0.0404,0.0,0.106,0.0386,0,5
0.318,0.8240000000000001,0.0897,0.0921,1.09e-06,0.0111,0.263,0,9
0.784,0.624,0.142,0.124,0.823,0.00022,0.0703,0,8
0.937,0.45,0.397,0.108,0.363,5e-05,0.0448,0,7
0.89,0.66,0.7170000000000001,0.0881,0.508,0.111,0.0818,0,1
0.7120000000000001,0.604,0.1669999999999999,0.148,0.759,0.0691,0.0354,0,8
0.957,0.529,0.243,0.534,0.835,3.09e-05,0.0766,0,8
0.929,0.585,0.135,0.117,0.6709999999999999,0.156,0.0703,0,8
0.805,0.909,0.381,0.0726,0.00259,0.215,0.131,0,9
0.715,0.556,0.217,0.0831,0.207,0.0102,0.0323,0,7
0.112,0.361,0.243,0.101,0.91,0.988,0.0624,0,4
0.122,0.6779999999999999,0.387,0.0829,0.831,0.455,0.0596,0,4
0.0269,0.8170000000000001,0.642,0.0728,0.394,0.443,0.484,0,0
0.0547,0.7709999999999999,0.297,0.0628,0.835,0.00257,0.521,0,8
0.138,0.7509999999999999,0.903,0.108,0.939,0.6629999999999999,0.147,0,1
0.00692,0.6940000000000001,0.211,0.0814,0.7909999999999999,0.166,0.0615,0,8
0.565,0.7020000000000001,0.389,0.324,0.0,0.0788,0.0572,0,9
0.625,0.7929999999999999,0.399,0.0622,0.0,0.175,0.377,0,9
0.42,0.522,0.13,0.0916,0.00192,0.396,0.0334,0,9
0.00454,0.261,0.252,0.1,0.908,0.992,0.0476,0,4
0.99,0.229,0.021,0.733,0.993,0.85,0.25,0,6
0.312,0.0982,0.0127,0.337,0.988,0.5720000000000001,0.044,0,4
0.752,0.5579999999999999,0.335,0.1689999999999999,0.0001629999999999,0.245,0.0479,0,7
0.674,0.655,0.5660000000000001,0.179,0.0,0.145,0.298,0,7
0.625,0.84,0.982,0.0634,0.0,0.411,0.0802,0,0
0.628,0.682,0.685,0.196,0.0,0.787,0.242,0,0
0.743,0.885,0.667,0.0864,2.12e-06,0.133,0.391,0,5
0.644,0.723,0.648,0.104,0.000119,0.134,0.0396,0,5
0.624,0.755,0.841,0.171,0.0,0.389,0.0351,0,0
0.6609999999999999,0.823,0.799,0.113,2.76e-06,0.484,0.0315,0,0
0.474,0.731,0.295,0.179,3.98e-06,0.7659999999999999,0.0394,0,2
0.635,0.753,0.73,0.264,8.08e-06,0.227,0.057,0,5
0.738,0.7509999999999999,0.923,0.0464,8.97e-06,0.114,0.115,0,5
0.657,0.5920000000000001,0.599,0.132,0.0,0.611,0.0737,0,0
0.388,0.68,0.4270000000000001,0.306,4.44e-05,0.411,0.0295,0,9
0.612,0.79,0.596,0.13,0.00606,0.155,0.211,0,5
0.8420000000000001,0.613,0.242,0.129,0.0161,0.0114,0.104,0,7
0.557,0.73,0.325,0.154,0.0,0.82,0.415,0,2
0.723,0.622,0.353,0.1669999999999999,0.0,0.0209,0.0535,0,7
0.6729999999999999,0.645,0.241,0.315,0.0,0.254,0.0614,0,9
